%  label: Fitness-sharing, 17/03/23 00-10-39
%  population_size: 2048
%  mutation_rate: 0.45
%  max_generations: 800000
%  selection_method: Tournement
%  t_size: 4
%  brood_size: 2
%  min_start_len: 2
%  max_start_len: 32
%  max_len: 256
%  fit_goal: 0
%  cuck_rate: 0.15
%  threads: 8
%  num_demes: 4
%  migration: 0.1
%  use_viscosity: true
%  outregs: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
%  inregs: [0, 1, 2, 3]
%  binary_path: /home/oblivia/Projects/roper/data/tomato-RT-N18U-httpd

ITERATION,AVG-GEN,AVG-FIT,AVG-ABFIT,AVG-CRASH,BEST-GEN,BEST-FIT,BEST-ABFIT,BEST-CRASH,AVG-LENGTH,BEST-LENGTH,UNSEEN
6630,20.353516,0.12733077,0.12733077,0.034170855,3,0.010445067,0.010445067,0,27.05371,7,0.51416016
6631,20.355957,0.12729903,0.12729903,0.034102306,3,0.010445067,0.010445067,0,27.050781,7,0.5131836
6632,20.35498,0.12723973,0.12723973,0.034068137,3,0.010445067,0.010445067,0,27.024902,7,0.5126953
6633,20.358398,0.12749009,0.12749009,0.034068137,3,0.010445067,0.010445067,0,27.009277,7,0.5126953
6634,20.359863,0.12744641,0.12744641,0.034,3,0.010445067,0.010445067,0,27.003906,7,0.51171875
6635,20.35791,0.12744641,0.12744641,0.034,3,0.010445067,0.010445067,0,27.001953,7,0.51171875
6636,20.363281,0.1273674,0.1273674,0.033932135,3,0.010445067,0.010445067,0,26.967773,7,0.5107422
6637,20.377441,0.12733778,0.12733778,0.033932135,3,0.010445067,0.010445067,0,26.95459,7,0.5107422
6638,20.381348,0.12682845,0.12682845,0.032967035,3,0.010445067,0.010445067,0,26.949707,7,0.51123047
6639,20.385254,0.12675393,0.12675393,0.032934133,3,0.010445067,0.010445067,0,26.97461,7,0.5107422
6640,20.387207,0.12671,0.12671,0.032934133,3,0.010445067,0.010445067,0,26.980469,7,0.5107422
6641,20.390625,0.12670414,0.12670414,0.032934133,3,0.010445067,0.010445067,0,26.998535,7,0.5107422
6642,20.391113,0.12667581,0.12667581,0.032934133,3,0.010445067,0.010445067,0,26.975586,7,0.5107422
6643,20.39795,0.12669812,0.12669812,0.032967035,3,0.010445067,0.010445067,0,26.990723,7,0.51123047
6644,20.404297,0.12721448,0.12721448,0.033966035,3,0.010445067,0.010445067,0,27.012695,7,0.51123047
6645,20.405273,0.127192,0.127192,0.033966035,3,0.010445067,0.010445067,0,27.021484,7,0.51123047
6646,20.401367,0.12719563,0.12719563,0.034,3,0.010445067,0.010445067,0,27.035645,7,0.51171875
6647,20.411133,0.12714444,0.12714444,0.033966035,3,0.010445067,0.010445067,0,27.07666,7,0.51123047
6648,20.41504,0.12685266,0.12685266,0.034034032,3,0.010445067,0.010445067,0,27.080078,7,0.51220703
6649,20.402832,0.12685266,0.12685266,0.034034032,3,0.010445067,0.010445067,0,27.064941,7,0.51220703
6650,20.411621,0.12732036,0.12732036,0.035,3,0.010445067,0.010445067,0,27.05957,7,0.51171875
6651,20.424805,0.12729655,0.12729655,0.035,3,0.010445067,0.010445067,0,27.068848,7,0.51171875
6652,20.42334,0.12726906,0.12726906,0.034965035,3,0.010445067,0.010445067,0,27.073242,7,0.51123047
6653,20.428223,0.12727277,0.12727277,0.035,3,0.010445067,0.010445067,0,27.067871,7,0.51171875
6654,20.43164,0.12727277,0.12727277,0.035,3,0.010445067,0.010445067,0,27.080078,7,0.51171875
6655,20.434082,0.12722151,0.12722151,0.034965035,3,0.010445067,0.010445067,0,27.086426,7,0.51123047
6656,20.437012,0.12724896,0.12724896,0.035,3,0.010445067,0.010445067,0,27.097656,7,0.51171875
6657,20.435547,0.12777035,0.12777035,0.036,3,0.010445067,0.010445067,0,27.097656,7,0.51171875
6658,20.445313,0.12779838,0.12779838,0.036036037,3,0.010445067,0.010445067,0,27.083496,7,0.51220703
6659,20.44873,0.12777033,0.12777033,0.036,3,0.010445067,0.010445067,0,27.088867,7,0.51171875
6660,20.455078,0.1277186,0.1277186,0.035964034,3,0.010445067,0.010445067,0,27.10205,7,0.51123047
6661,20.45996,0.1277186,0.1277186,0.035964034,3,0.010445067,0.010445067,0,27.14746,7,0.51123047
6662,20.455566,0.1277186,0.1277186,0.035964034,3,0.010445067,0.010445067,0,27.178223,7,0.51123047
6663,20.458008,0.1277186,0.1277186,0.035964034,3,0.010445067,0.010445067,0,27.177734,7,0.51123047
6664,20.461426,0.12772633,0.12772633,0.036,3,0.010445067,0.010445067,0,27.161621,7,0.51171875
6665,20.463867,0.1276984,0.1276984,0.035964034,3,0.010445067,0.010445067,0,27.152832,7,0.51123047
6666,20.464844,0.12767054,0.12767054,0.035928145,3,0.010445067,0.010445067,0,27.152344,7,0.5107422
6667,20.46289,0.12764272,0.12764272,0.035892323,3,0.010445067,0.010445067,0,27.151855,7,0.5102539
6668,20.46289,0.12794194,0.12794194,0.036889333,3,0.010445067,0.010445067,0,27.1333,7,0.5102539
6669,20.463867,0.1279067,0.1279067,0.03685259,3,0.010445067,0.010445067,0,27.173828,7,0.5097656
6670,20.463867,0.12785502,0.12785502,0.03681592,3,0.010445067,0.010445067,0,27.208984,7,0.50927734
6671,20.468262,0.12783132,0.12783132,0.03681592,3,0.010445067,0.010445067,0,27.199219,7,0.50927734
6672,20.47461,0.12788299,0.12788299,0.03685259,3,0.010445067,0.010445067,0,27.189453,7,0.5097656
6673,20.480957,0.12895702,0.12895702,0.03880597,3,0.010445067,0.010445067,0,27.197754,7,0.50927734
6674,20.483398,0.12861839,0.12861839,0.03880597,3,0.010445067,0.010445067,0,27.21289,7,0.50927734
6675,20.480469,0.12861839,0.12861839,0.03880597,3,0.010445067,0.010445067,0,27.225586,7,0.50927734
6676,20.47705,0.1286471,0.1286471,0.038844623,3,0.010445067,0.010445067,0,27.242676,7,0.5097656
6677,20.478516,0.12861839,0.12861839,0.03880597,3,0.010445067,0.010445067,0,27.256348,7,0.50927734
6678,20.487793,0.1286234,0.1286234,0.038844623,3,0.010445067,0.010445067,0,27.250977,7,0.5097656
6679,20.490723,0.1286234,0.1286234,0.038844623,3,0.010445067,0.010445067,0,27.24414,7,0.5097656
6680,20.498047,0.128571,0.128571,0.03880597,3,0.010445067,0.010445067,0,27.273926,7,0.50927734
6681,20.50293,0.12884037,0.12884037,0.03976143,3,0.010445067,0.010445067,0,27.276855,7,0.50878906
6682,20.506836,0.12881151,0.12881151,0.039721947,3,0.010445067,0.010445067,0,27.28711,7,0.5083008
6683,20.503418,0.12872353,0.12872353,0.038690478,3,0.010445067,0.010445067,0,27.259766,7,0.5078125
6684,20.519531,0.12865755,0.12865755,0.038690478,3,0.010445067,0.010445067,0,27.274414,7,0.5078125
6685,20.517578,0.1286804,0.1286804,0.038728897,3,0.010445067,0.010445067,0,27.303223,7,0.5083008
6686,20.526367,0.12862809,0.12862809,0.038690478,3,0.010445067,0.010445067,0,27.318848,7,0.5078125
6687,20.527832,0.12857589,0.12857589,0.03865213,3,0.010445067,0.010445067,0,27.336426,7,0.5073242
6688,20.532715,0.12860449,0.12860449,0.038690478,3,0.010445067,0.010445067,0,27.317871,7,0.5078125
6689,20.529785,0.12948287,0.12948287,0.03968254,3,0.010445067,0.010445067,0,27.31543,7,0.5078125
6690,20.536133,0.12947704,0.12947704,0.03968254,3,0.010445067,0.010445067,0,27.317383,7,0.5078125
6691,20.533691,0.12944758,0.12944758,0.03964321,3,0.010445067,0.010445067,0,27.317871,7,0.5073242
6692,20.538574,0.12855324,0.12855324,0.03865213,3,0.010445067,0.010445067,0,27.3208,7,0.5073242
6693,20.543457,0.12852475,0.12852475,0.03861386,3,0.010445067,0.010445067,0,27.328613,7,0.50683594
6694,20.538086,0.12847276,0.12847276,0.038575668,3,0.010445067,0.010445067,0,27.291504,7,0.50634766
6695,20.550781,0.12846693,0.12846693,0.038575668,3,0.010445067,0.010445067,0,27.316406,7,0.50634766
6696,20.561523,0.12839986,0.12839986,0.038575668,3,0.010445067,0.010445067,0,27.32959,7,0.50634766
6697,20.566895,0.12837157,0.12837157,0.03853755,3,0.010445067,0.010445067,0,27.326172,7,0.5058594
6698,20.560059,0.12837157,0.12837157,0.03853755,3,0.010445067,0.010445067,0,27.319336,7,0.5058594
6699,20.562012,0.12834333,0.12834333,0.038499508,3,0.010445067,0.010445067,0,27.292969,7,0.5053711
6700,20.568848,0.12829168,0.12829168,0.03846154,3,0.010445067,0.010445067,0,27.324707,7,0.5048828
6701,20.576172,0.12795006,0.12795006,0.038499508,3,0.010445067,0.010445067,0,27.30957,7,0.5053711
6702,20.582031,0.12792225,0.12792225,0.03846154,3,0.010445067,0.010445067,0,27.337402,7,0.5048828
6703,20.593262,0.12784182,0.12784182,0.038423646,3,0.010445067,0.010445067,0,27.333984,7,0.50439453
6704,20.60205,0.12781258,0.12781258,0.038423646,3,0.010445067,0.010445067,0,27.33545,7,0.50439453
6705,20.599121,0.12784024,0.12784024,0.03846154,3,0.010445067,0.010445067,0,27.326172,7,0.5048828
6706,20.609375,0.12748177,0.12748177,0.038423646,3,0.010445067,0.010445067,0,27.307129,7,0.50439453
6707,20.620117,0.12742978,0.12742978,0.038385827,3,0.010445067,0.010445067,0,27.317383,7,0.50390625
6708,20.632324,0.12747854,0.12747854,0.03846154,3,0.010445067,0.010445067,0,27.336426,7,0.5048828
6709,20.622559,0.12745506,0.12745506,0.03846154,3,0.010445067,0.010445067,0,27.317871,7,0.5048828
6710,20.640625,0.12747434,0.12747434,0.03853755,3,0.010445067,0.010445067,0,27.336914,7,0.5058594
6711,20.641113,0.12750176,0.12750176,0.038575668,3,0.010445067,0.010445067,0,27.310059,7,0.50634766
6712,20.640625,0.12752339,0.12752339,0.03861386,3,0.010445067,0.010445067,0,27.302246,7,0.50683594
6713,20.64502,0.12747885,0.12747885,0.03853755,3,0.010445067,0.010445067,0,27.279785,7,0.5058594
6714,20.650879,0.12745148,0.12745148,0.038499508,3,0.010445067,0.010445067,0,27.291504,7,0.5053711
6715,20.659668,0.12739696,0.12739696,0.038423646,3,0.010445067,0.010445067,0,27.279297,7,0.50439453
6716,20.669434,0.12786801,0.12786801,0.039408866,3,0.010445067,0.010445067,0,27.309082,7,0.50439453
6717,20.669434,0.12781692,0.12781692,0.03937008,3,0.010445067,0.010445067,0,27.363281,7,0.50390625
6718,20.671387,0.12781692,0.12781692,0.03937008,3,0.010445067,0.010445067,0,27.381836,7,0.50390625
6719,20.676758,0.12750922,0.12750922,0.039408866,3,0.010445067,0.010445067,0,27.36914,7,0.50439453
6720,20.675781,0.12745848,0.12745848,0.03937008,3,0.010445067,0.010445067,0,27.346191,7,0.50390625
6721,20.67627,0.1277442,0.1277442,0.03929273,3,0.010445067,0.010445067,0,27.333984,7,0.5029297
6722,20.690918,0.12778771,0.12778771,0.03937008,3,0.010445067,0.010445067,0,27.331055,7,0.50390625
6723,20.695313,0.1277832,0.1277832,0.03937008,3,0.010445067,0.010445067,0,27.360352,7,0.50390625
6724,20.699707,0.127497,0.127497,0.039447732,3,0.010445067,0.010445067,0,27.35498,7,0.5048828
6725,20.703125,0.12793535,0.12793535,0.04039409,3,0.010445067,0.010445067,0,27.346191,7,0.50439453
6726,20.705078,0.1278842,0.1278842,0.04035433,3,0.010445067,0.010445067,0,27.385254,7,0.50390625
6727,20.71045,0.12788974,0.12788974,0.04039409,3,0.010445067,0.010445067,0,27.355957,7,0.50439453
6728,20.714355,0.12791747,0.12791747,0.040433925,3,0.010445067,0.010445067,0,27.333496,7,0.5048828
6729,20.722168,0.12741296,0.12741296,0.039486673,3,0.010445067,0.010445067,0,27.348633,7,0.5053711
6730,20.72754,0.12746382,0.12746382,0.03952569,3,0.010445067,0.010445067,0,27.356445,7,0.5058594
6731,20.730957,0.12754226,0.12754226,0.03960396,3,0.010445067,0.010445067,0,27.329102,7,0.50683594
6732,20.733398,0.1274912,0.1274912,0.03956479,3,0.010445067,0.010445067,0,27.351074,7,0.50634766
6733,20.743652,0.12751286,0.12751286,0.03960396,3,0.010445067,0.010445067,0,27.34375,7,0.50683594
6734,20.73877,0.12754035,0.12754035,0.03964321,3,0.010445067,0.010445067,0,27.333496,7,0.5073242
6735,20.74414,0.12746185,0.12746185,0.03956479,3,0.010445067,0.010445067,0,27.31836,7,0.50634766
6736,20.749023,0.127391,0.127391,0.03952569,3,0.010445067,0.010445067,0,27.306152,7,0.5058594
6737,20.745117,0.127391,0.127391,0.03952569,3,0.010445067,0.010445067,0,27.310059,7,0.5058594
6738,20.751465,0.12736373,0.12736373,0.039486673,3,0.010445067,0.010445067,0,27.32129,7,0.5053711
6739,20.759277,0.12731513,0.12731513,0.039408866,3,0.010445067,0.010445067,0,27.322266,7,0.50439453
6740,20.77295,0.1272917,0.1272917,0.039408866,3,0.010445067,0.010445067,0,27.342773,7,0.50439453
6741,20.769043,0.1272917,0.1272917,0.039408866,3,0.010445067,0.010445067,0,27.31836,7,0.50439453
6742,20.774902,0.12726243,0.12726243,0.039408866,3,0.010445067,0.010445067,0,27.313965,7,0.50439453
6743,20.778809,0.12726243,0.12726243,0.039408866,3,0.010445067,0.010445067,0,27.384766,7,0.50439453
6744,20.793457,0.12726608,0.12726608,0.039447732,3,0.010445067,0.010445067,0,27.3833,7,0.5048828
6745,20.799316,0.12721196,0.12721196,0.03937008,3,0.010445067,0.010445067,0,27.401367,7,0.50390625
6746,20.803223,0.12723449,0.12723449,0.039408866,3,0.010445067,0.010445067,0,27.402832,7,0.50439453
6747,20.803223,0.12726158,0.12726158,0.039447732,3,0.010445067,0.010445067,0,27.422363,7,0.5048828
6748,20.805664,0.12723811,0.12723811,0.039447732,3,0.010445067,0.010445067,0,27.395508,7,0.5048828
6749,20.812012,0.1271876,0.1271876,0.039408866,3,0.010445067,0.010445067,0,27.405762,7,0.50439453
6750,20.815918,0.12713715,0.12713715,0.03937008,3,0.010445067,0.010445067,0,27.41455,7,0.50390625
6751,20.819336,0.12718758,0.12718758,0.039408866,3,0.010445067,0.010445067,0,27.438477,7,0.50439453
6752,20.824707,0.12721013,0.12721013,0.039447732,3,0.010445067,0.010445067,0,27.4292,7,0.5048828
6753,20.827637,0.12754574,0.12754574,0.039447732,3,0.010445067,0.010445067,0,27.455566,7,0.5048828
6754,20.834473,0.12758903,0.12758903,0.03952569,3,0.010445067,0.010445067,0,27.49121,7,0.5058594
6755,20.848633,0.12760863,0.12760863,0.03960396,3,0.010445067,0.010445067,0,27.50586,7,0.50683594
6756,20.860352,0.12758109,0.12758109,0.03956479,3,0.010445067,0.010445067,0,27.549805,7,0.50634766
6757,20.865723,0.12755755,0.12755755,0.03956479,3,0.010445067,0.010445067,0,27.572754,7,0.50634766
6758,20.871582,0.12757924,0.12757924,0.03960396,3,0.010445067,0.010445067,0,27.57129,7,0.50683594
6759,20.868164,0.12768167,0.12768167,0.03968254,3,0.010445067,0.010445067,0,27.580078,7,0.5078125
6760,20.869629,0.12768167,0.12768167,0.03968254,3,0.010445067,0.010445067,0,27.568848,7,0.5078125
6761,20.872559,0.12862399,0.12862399,0.041666668,3,0.010445067,0.010445067,0,27.57666,7,0.5078125
6762,20.868652,0.12862399,0.12862399,0.041666668,3,0.010445067,0.010445067,0,27.581055,7,0.5078125
6763,20.874512,0.12862399,0.12862399,0.041666668,3,0.010445067,0.010445067,0,27.586914,7,0.5078125
6764,20.875,0.1286468,0.1286468,0.041708045,3,0.010445067,0.010445067,0,27.580566,7,0.5083008
6765,20.882324,0.12867552,0.12867552,0.041749503,3,0.010445067,0.010445067,0,27.600586,7,0.50878906
6766,20.895996,0.12834327,0.12834327,0.041791044,3,0.010445067,0.010445067,0,27.603027,7,0.50927734
6767,20.894531,0.12829493,0.12829493,0.041791044,3,0.010445067,0.010445067,0,27.611328,7,0.50927734
6768,20.890625,0.12822282,0.12822282,0.041749503,3,0.010445067,0.010445067,0,27.612793,7,0.50878906
6769,20.882324,0.12822282,0.12822282,0.041749503,3,0.010445067,0.010445067,0,27.59082,7,0.50878906
6770,20.879883,0.1282453,0.1282453,0.041791044,3,0.010445067,0.010445067,0,27.558594,7,0.50927734
6771,20.884277,0.12827367,0.12827367,0.04183267,3,0.010445067,0.010445067,0,27.53125,7,0.5097656
6772,20.878906,0.12816966,0.12816966,0.041749503,3,0.010445067,0.010445067,0,27.536133,7,0.50878906
6773,20.884766,0.12780769,0.12780769,0.041749503,3,0.010445067,0.010445067,0,27.524414,7,0.50878906
6774,20.888672,0.12782976,0.12782976,0.041791044,3,0.010445067,0.010445067,0,27.519043,7,0.50927734
6775,20.888184,0.12782976,0.12782976,0.041791044,3,0.010445067,0.010445067,0,27.48291,7,0.50927734
6776,20.895508,0.1278249,0.1278249,0.04183267,3,0.010445067,0.010445067,0,27.536621,7,0.5097656
6777,20.90332,0.12785287,0.12785287,0.041874375,3,0.010445067,0.010445067,0,27.532227,7,0.5102539
6778,20.911133,0.12780152,0.12780152,0.041791044,3,0.010445067,0.010445067,0,27.550293,7,0.50927734
6779,20.918945,0.1279049,0.1279049,0.041874375,3,0.010445067,0.010445067,0,27.543457,7,0.5102539
6780,20.924805,0.12840529,0.12840529,0.042871386,3,0.010445067,0.010445067,0,27.542969,7,0.5102539
6781,20.937988,0.12842798,0.12842798,0.04291417,3,0.010445067,0.010445067,0,27.571777,7,0.5107422
6782,20.941895,0.12832347,0.12832347,0.042828687,3,0.010445067,0.010445067,0,27.626465,7,0.5097656
6783,20.941895,0.12829977,0.12829977,0.042828687,3,0.010445067,0.010445067,0,27.632324,7,0.5097656
6784,20.946777,0.12824768,0.12824768,0.04278607,3,0.010445067,0.010445067,0,27.63916,7,0.50927734
6785,20.946777,0.12821937,0.12821937,0.042743538,3,0.010445067,0.010445067,0,27.66504,7,0.50878906
6786,20.94873,0.1281629,0.1281629,0.04265873,3,0.010445067,0.010445067,0,27.658691,7,0.5078125
6787,20.955078,0.1281911,0.1281911,0.04270109,3,0.010445067,0.010445067,0,27.63086,7,0.5083008
6788,20.953613,0.1281911,0.1281911,0.04270109,3,0.010445067,0.010445067,0,27.660156,7,0.5083008
6789,20.952637,0.12813929,0.12813929,0.04265873,3,0.010445067,0.010445067,0,27.634277,7,0.5078125
6790,20.955566,0.12813346,0.12813346,0.04265873,3,0.010445067,0.010445067,0,27.644531,7,0.5078125
6791,20.961426,0.12775218,0.12775218,0.04265873,3,0.010445067,0.010445067,0,27.641113,7,0.5078125
6792,20.962402,0.12785156,0.12785156,0.042743538,3,0.010445067,0.010445067,0,27.625977,7,0.50878906
6793,20.958008,0.12785156,0.12785156,0.042743538,3,0.010445067,0.010445067,0,27.606934,7,0.50878906
6794,20.96875,0.12787953,0.12787953,0.04278607,3,0.010445067,0.010445067,0,27.591797,7,0.50927734
6795,20.969238,0.12735794,0.12735794,0.04183267,3,0.010445067,0.010445067,0,27.57959,7,0.5097656
6796,20.972656,0.1273068,0.1273068,0.041791044,3,0.010445067,0.010445067,0,27.587402,7,0.50927734
6797,20.972168,0.12735796,0.12735796,0.04183267,3,0.010445067,0.010445067,0,27.566895,7,0.5097656
6798,20.978027,0.12733425,0.12733425,0.04183267,3,0.010445067,0.010445067,0,27.5625,7,0.5097656
6799,20.981934,0.12728313,0.12728313,0.041791044,3,0.010445067,0.010445067,0,27.5708,7,0.50927734
6800,20.983887,0.12723212,0.12723212,0.041749503,3,0.010445067,0.010445067,0,27.577637,7,0.50878906
6801,20.985352,0.12720029,0.12720029,0.041708045,3,0.010445067,0.010445067,0,27.58789,7,0.5083008
6802,20.994629,0.12720029,0.12720029,0.041708045,3,0.010445067,0.010445067,0,27.61084,7,0.5083008
6803,20.998047,0.12725124,0.12725124,0.041749503,3,0.010445067,0.010445067,0,27.625488,7,0.50878906
6804,21.009277,0.12673181,0.12673181,0.040755466,3,0.010445067,0.010445067,0,27.623047,7,0.50878906
6805,21.017578,0.12672597,0.12672597,0.040755466,3,0.010445067,0.010445067,0,27.626953,7,0.50878906
6806,21.027344,0.12674825,0.12674825,0.04079602,3,0.010445067,0.010445067,0,27.648926,7,0.50927734
6807,21.038574,0.12677512,0.12677512,0.040836655,3,0.010445067,0.010445067,0,27.648926,7,0.5097656
6808,21.05127,0.12633626,0.12633626,0.04079602,3,0.010445067,0.010445067,0,27.648438,7,0.50927734
6809,21.057129,0.12631442,0.12631442,0.040755466,3,0.010445067,0.010445067,0,27.661621,7,0.50878906
6810,21.0708,0.126391,0.126391,0.040836655,3,0.010445067,0.010445067,0,27.692383,7,0.5097656
6811,21.076172,0.12641753,0.12641753,0.04087737,3,0.010445067,0.010445067,0,27.685059,7,0.5102539
6812,21.087402,0.12646621,0.12646621,0.04095904,3,0.010445067,0.010445067,0,27.690918,7,0.51123047
6813,21.089355,0.12602776,0.12602776,0.03996004,3,0.010445067,0.010445067,0,27.708984,7,0.51123047
6814,21.091797,0.12597781,0.12597781,0.03992016,3,0.010445067,0.010445067,0,27.715332,7,0.5107422
6815,21.096191,0.12601978,0.12601978,0.04,3,0.010445067,0.010445067,0,27.692871,7,0.51171875
6816,21.10254,0.12602583,0.12602583,0.04004004,3,0.010445067,0.010445067,0,27.680176,7,0.51220703
6817,21.11084,0.12601994,0.12601994,0.04004004,3,0.010445067,0.010445067,0,27.674805,7,0.51220703
6818,21.114258,0.12570521,0.12570521,0.04008016,3,0.010445067,0.010445067,0,27.680176,7,0.5126953
6819,21.123535,0.12569933,0.12569933,0.04008016,3,0.010445067,0.010445067,0,27.69873,7,0.5126953
6820,21.122559,0.12572533,0.12572533,0.04012036,3,0.010445067,0.010445067,0,27.705078,7,0.5131836
6821,21.128906,0.12565161,0.12565161,0.04008016,3,0.010445067,0.010445067,0,27.711426,7,0.5126953
6822,21.132813,0.12567757,0.12567757,0.04012036,3,0.010445067,0.010445067,0,27.669922,7,0.5131836
6823,21.144531,0.125699,0.125699,0.04016064,3,0.010445067,0.010445067,0,27.685547,7,0.5136719
6824,21.146973,0.125699,0.125699,0.04016064,3,0.010445067,0.010445067,0,27.683105,7,0.5136719
6825,21.14502,0.12604201,0.12604201,0.04016064,3,0.010445067,0.010445067,0,27.67334,7,0.5136719
6826,21.146973,0.12572634,0.12572634,0.040201005,3,0.010445067,0.010445067,0,27.693848,7,0.51416016
6827,21.142578,0.12572634,0.12572634,0.040201005,3,0.010445067,0.010445067,0,27.718262,7,0.51416016
6828,21.149902,0.12572634,0.12572634,0.040201005,3,0.010445067,0.010445067,0,27.723145,7,0.51416016
6829,21.151855,0.12572636,0.12572636,0.040201005,3,0.010445067,0.010445067,0,27.740723,7,0.51416016
6830,21.15625,0.12572636,0.12572636,0.040201005,3,0.010445067,0.010445067,0,27.694336,7,0.51416016
6831,21.155273,0.12572636,0.12572636,0.040201005,3,0.010445067,0.010445067,0,27.691406,7,0.51416016
6832,21.155273,0.1256764,0.1256764,0.04016064,3,0.010445067,0.010445067,0,27.6875,7,0.5136719
6833,21.16455,0.1256705,0.1256705,0.04016064,3,0.010445067,0.010445067,0,27.683594,7,0.5136719
6834,21.16504,0.1256705,0.1256705,0.04016064,3,0.010445067,0.010445067,0,27.680664,7,0.5136719
6835,21.16748,0.12568733,0.12568733,0.040201005,3,0.010445067,0.010445067,0,27.692871,7,0.51416016
6836,21.17334,0.12568733,0.12568733,0.040201005,3,0.010445067,0.010445067,0,27.680664,7,0.51416016
6837,21.175293,0.12568946,0.12568946,0.04024145,3,0.010445067,0.010445067,0,27.69336,7,0.51464844
6838,21.173828,0.12568946,0.12568946,0.04024145,3,0.010445067,0.010445067,0,27.695313,7,0.51464844
6839,21.1792,0.12512779,0.12512779,0.039274924,3,0.010445067,0.010445067,0,27.705078,7,0.5151367
6840,21.175781,0.12515335,0.12515335,0.039314516,3,0.010445067,0.010445067,0,27.677734,7,0.515625
6841,21.178223,0.12584059,0.12584059,0.04032258,3,0.010445067,0.010445067,0,27.668457,7,0.515625
